scenario	maximum_symptom_onset_time	susceptible_population_proportion	antiviral_coverage_time	antiviral_success_rate	hospital_success_without_antiviral	hospital_success_with_antiviral	hospital_beds_per_person	antiviral_doses_per_person	hospital_stay_duration_min	hospital_stay_duration_max	region	pop_size	deaths	deaths_in_home	deaths_in_hospital	per_capita_deaths	per_capita_deaths_in_home	per_capita_deaths_in_hospital
637	120.0	0.25	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_0	387	8	0	8	0.020671834625323	0.0	0.020671834625323
637	120.0	0.25	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_1	823	24	0	24	0.02916160388821385	0.0	0.02916160388821385
637	120.0	0.25	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_2	2825	303	261	42	0.1072566371681416	0.09238938053097345	0.014867256637168142
637	120.0	0.25	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_3	2902	376	326	50	0.129565816678153	0.11233631977946244	0.01722949689869056
637	120.0	0.25	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_4	3063	427	381	46	0.13940581129611493	0.12438785504407443	0.015017956252040483
639	120.0	0.5	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_0	387	28	4	24	0.07235142118863049	0.0103359173126615	0.06201550387596899
639	120.0	0.5	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_1	823	47	14	33	0.05710814094775213	0.01701093560145808	0.040097205346294046
639	120.0	0.5	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_2	2825	1071	1016	55	0.37911504424778764	0.35964601769911503	0.019469026548672566
639	120.0	0.5	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_3	2902	1099	1052	47	0.3787043418332185	0.36250861474844936	0.016195727084769126
640	60.0	0.75	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_0	387	40	22	18	0.10335917312661498	0.056847545219638244	0.046511627906976744
640	60.0	0.75	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_1	823	301	279	22	0.36573511543134873	0.33900364520048604	0.026731470230862697
639	120.0	0.5	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_4	3063	1204	1140	64	0.3930786810316683	0.3721841332027424	0.02089454782892589
640	60.0	0.75	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_2	2825	1775	1749	26	0.6283185840707964	0.6191150442477876	0.009203539823008849
640	60.0	0.75	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_3	2902	1832	1805	27	0.631288766368022	0.6219848380427292	0.009303928325292901
640	60.0	0.75	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_4	3063	2025	2000	25	0.6611165523996082	0.6529546196539341	0.008161932745674175
642	60.0	0.25	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_0	387	7	0	7	0.01808785529715762	0.0	0.01808785529715762
642	60.0	0.25	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_1	823	31	11	20	0.03766707168894289	0.013365735115431349	0.024301336573511544
642	60.0	0.25	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_2	2825	303	282	21	0.1072566371681416	0.09982300884955753	0.007433628318584071
642	60.0	0.25	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_3	2902	399	377	22	0.13749138525155066	0.12991040661612682	0.007580978635423846
641	120.0	0.75	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_0	387	40	14	26	0.10335917312661498	0.03617571059431524	0.06718346253229975
641	120.0	0.75	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_1	823	267	218	49	0.3244228432563791	0.2648845686512758	0.05953827460510328
642	60.0	0.25	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_4	3063	455	430	25	0.14854717597126998	0.1403852432255958	0.008161932745674175
641	120.0	0.75	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_2	2825	1760	1702	58	0.6230088495575221	0.6024778761061947	0.020530973451327435
641	120.0	0.75	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_3	2902	1817	1760	57	0.6261199172984149	0.6064782908339077	0.019641626464507237
638	60.0	0.5	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_0	387	17	5	12	0.04392764857881137	0.012919896640826873	0.031007751937984496
641	120.0	0.75	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_4	3063	2002	1944	58	0.653607574273588	0.6346718903036239	0.018935683969964087
638	60.0	0.5	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_1	823	56	35	21	0.06804374240583232	0.0425273390036452	0.02551640340218712
638	60.0	0.5	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_2	2825	1070	1048	22	0.3787610619469027	0.37097345132743365	0.007787610619469027
638	60.0	0.5	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_3	2902	1122	1098	24	0.38662991040661615	0.3783597518952447	0.008270158511371467
638	60.0	0.5	10.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_4	3063	1232	1204	28	0.40222004570682335	0.3930786810316683	0.009141364675155077
643	120.0	0.25	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_0	387	8	0	8	0.020671834625323	0.0	0.020671834625323
643	120.0	0.25	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_1	823	26	1	25	0.031591737545565005	0.001215066828675577	0.030376670716889428
643	120.0	0.25	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_2	2825	301	260	41	0.10654867256637168	0.0920353982300885	0.014513274336283187
643	120.0	0.25	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_3	2902	375	325	50	0.1292212267401792	0.11199172984148863	0.01722949689869056
643	120.0	0.25	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_4	3063	432	390	42	0.14103819784524976	0.12732615083251714	0.013712047012732615
645	120.0	0.5	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_0	387	23	3	20	0.059431524547803614	0.007751937984496124	0.05167958656330749
645	120.0	0.5	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_1	823	45	19	26	0.054678007290400975	0.023086269744835967	0.031591737545565005
645	120.0	0.5	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_2	2825	1062	1015	47	0.375929203539823	0.35929203539823007	0.01663716814159292
645	120.0	0.5	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_3	2902	1103	1051	52	0.3800827015851137	0.36216402481047555	0.01791867677463818
645	120.0	0.5	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_4	3063	1208	1160	48	0.39438459027097617	0.37871367939928174	0.015670910871694418
644	60.0	0.5	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_0	387	20	1	19	0.05167958656330749	0.002583979328165375	0.04909560723514212
644	60.0	0.5	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_1	823	54	37	17	0.06561360874848117	0.04495747266099635	0.020656136087484813
644	60.0	0.5	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_2	2825	1083	1061	22	0.3833628318584071	0.37557522123893805	0.007787610619469027
644	60.0	0.5	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_3	2902	1121	1095	26	0.38628532046864233	0.37732598208132323	0.00895933838731909
644	60.0	0.5	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_4	3063	1229	1206	23	0.4012406137773425	0.39373163565132224	0.0075089781260202415
648	60.0	0.25	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	23	16	7	0.059431524547803614	0.041343669250646	0.01808785529715762
648	60.0	0.25	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	58	53	5	0.07047387606318348	0.06439854191980558	0.006075334143377886
648	60.0	0.25	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	413	404	9	0.14619469026548673	0.14300884955752213	0.003185840707964602
648	60.0	0.25	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	504	500	4	0.17367332873880081	0.17229496898690558	0.0013783597518952446
648	60.0	0.25	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	561	556	5	0.1831537708129285	0.18152138426379366	0.001632386549134835
649	120.0	0.25	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	16	2	14	0.041343669250646	0.00516795865633075	0.03617571059431524
649	120.0	0.25	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	70	46	24	0.0850546780072904	0.05589307411907655	0.02916160388821385
650	60.0	0.5	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	53	44	9	0.13695090439276486	0.11369509043927649	0.023255813953488372
650	60.0	0.5	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	149	137	12	0.181044957472661	0.16646415552855406	0.014580801944106925
649	120.0	0.25	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	396	383	13	0.14017699115044246	0.13557522123893806	0.004601769911504424
650	60.0	0.5	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	1165	1164	1	0.41238938053097346	0.4120353982300885	3.5398230088495576E-4
649	120.0	0.25	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	442	434	8	0.15230875258442453	0.14955203308063406	0.0027567195037904893
650	60.0	0.5	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	1226	1224	2	0.4224672639558925	0.4217780840799449	6.891798759476223E-4
650	60.0	0.5	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	1318	1315	3	0.4302970943519425	0.42931766242246167	9.794319294809011E-4
649	120.0	0.25	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	501	493	8	0.16356513222331048	0.16095331374469474	0.002611818478615736
646	60.0	0.75	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_0	387	42	19	23	0.10852713178294573	0.04909560723514212	0.059431524547803614
646	60.0	0.75	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_1	823	289	269	20	0.3511543134872418	0.3268529769137303	0.024301336573511544
646	60.0	0.75	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_2	2825	1780	1753	27	0.6300884955752213	0.6205309734513275	0.009557522123893806
651	120.0	0.5	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	39	24	15	0.10077519379844961	0.06201550387596899	0.03875968992248062
646	60.0	0.75	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_3	2902	1835	1804	31	0.6323225361819435	0.6216402481047554	0.010682288077188146
651	120.0	0.5	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	144	120	24	0.17496962332928312	0.14580801944106925	0.02916160388821385
646	60.0	0.75	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_4	3063	2019	1993	26	0.6591576885406464	0.6506692784851453	0.008488410055501142
651	120.0	0.5	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	1135	1131	4	0.40176991150442476	0.400353982300885	0.001415929203539823
647	120.0	0.75	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_0	387	36	9	27	0.09302325581395349	0.023255813953488372	0.06976744186046512
651	120.0	0.5	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	1172	1163	9	0.4038594073053067	0.4007580978635424	0.0031013094417643005
647	120.0	0.75	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_1	823	265	222	43	0.3219927095990279	0.26974483596597815	0.05224787363304982
651	120.0	0.5	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	1260	1253	7	0.41136141038197843	0.4090760692131897	0.002285341168788769
647	120.0	0.75	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_2	2825	1768	1706	62	0.6258407079646018	0.6038938053097345	0.021946902654867255
647	120.0	0.75	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_3	2902	1828	1769	59	0.6299104066161269	0.6095796002756719	0.02033080634045486
647	120.0	0.75	15.0	0.8	0.3	0.5	0.003	0.2	5.0	10.0	Region_4	3063	1997	1938	59	0.6519751877244532	0.6327130264446621	0.019262161279791055
652	60.0	0.75	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	121	102	19	0.31266149870801035	0.26356589147286824	0.04909560723514212
652	60.0	0.75	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	398	392	6	0.4835965978128797	0.47630619684082626	0.007290400972053463
652	60.0	0.75	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	1872	1868	4	0.6626548672566371	0.6612389380530973	0.001415929203539823
652	60.0	0.75	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	1934	1931	3	0.6664369400413508	0.6654031702274293	0.0010337698139214334
652	60.0	0.75	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	2102	2100	2	0.6862553052562846	0.6856023506366308	6.52954619653934E-4
653	120.0	0.75	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	85	64	21	0.21963824289405684	0.165374677002584	0.05426356589147287
653	120.0	0.75	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	356	343	13	0.43256379100850545	0.41676792223572295	0.015795868772782502
653	120.0	0.75	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	1820	1817	3	0.6442477876106195	0.6431858407079646	0.0010619469026548673
653	120.0	0.75	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	1887	1880	7	0.6502412129565817	0.647829083390765	0.002412129565816678
653	120.0	0.75	10.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	2068	2063	5	0.6751550767221678	0.673522690173033	0.001632386549134835
654	60.0	0.25	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	26	19	7	0.06718346253229975	0.04909560723514212	0.01808785529715762
654	60.0	0.25	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	63	54	9	0.07654921020656136	0.06561360874848117	0.010935601458080195
654	60.0	0.25	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	424	414	10	0.15008849557522125	0.1465486725663717	0.0035398230088495575
654	60.0	0.25	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	502	498	4	0.1729841488628532	0.17160578911095797	0.0013783597518952446
654	60.0	0.25	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	560	555	5	0.18282729350310153	0.1811949069539667	0.001632386549134835
655	120.0	0.25	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	11	1	10	0.028423772609819122	0.002583979328165375	0.025839793281653745
655	120.0	0.25	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	62	44	18	0.07533414337788578	0.053462940461725394	0.02187120291616039
655	120.0	0.25	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	393	381	12	0.13911504424778762	0.13486725663716814	0.004247787610619469
655	120.0	0.25	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	453	446	7	0.15609924190213645	0.1536871123363198	0.002412129565816678
655	120.0	0.25	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	502	494	8	0.16389160953313744	0.1612797910545217	0.002611818478615736
656	60.0	0.5	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	55	45	10	0.1421188630490956	0.11627906976744186	0.025839793281653745
656	60.0	0.5	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	161	149	12	0.19562575941676794	0.181044957472661	0.014580801944106925
656	60.0	0.5	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	1180	1176	4	0.4176991150442478	0.41628318584070795	0.001415929203539823
656	60.0	0.5	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	1219	1216	3	0.4200551343900758	0.41902136457615435	0.0010337698139214334
656	60.0	0.5	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	1318	1316	2	0.4302970943519425	0.4296441397322886	6.52954619653934E-4
658	60.0	0.75	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	112	97	15	0.28940568475452194	0.25064599483204136	0.03875968992248062
658	60.0	0.75	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	409	399	10	0.49696233292831105	0.4848116646415553	0.012150668286755772
658	60.0	0.75	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	1874	1874	0	0.663362831858407	0.663362831858407	0.0
658	60.0	0.75	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	1925	1924	1	0.6633356305995864	0.6629910406616126	3.4458993797381116E-4
658	60.0	0.75	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	2108	2108	0	0.6882141691152465	0.6882141691152465	0.0
659	120.0	0.75	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	91	65	26	0.2351421188630491	0.16795865633074936	0.06718346253229975
659	120.0	0.75	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	362	352	10	0.4398541919805589	0.42770352369380316	0.012150668286755772
659	120.0	0.75	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	1821	1817	4	0.6446017699115044	0.6431858407079646	0.001415929203539823
660	60.0	0.25	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	4	0	4	0.0103359173126615	0.0	0.0103359173126615
660	60.0	0.25	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	15	11	4	0.018226002430133656	0.013365735115431349	0.004860267314702308
659	120.0	0.75	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	1888	1885	3	0.6505858028945555	0.649552033080634	0.0010337698139214334
657	120.0	0.5	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	35	25	10	0.09043927648578812	0.06459948320413436	0.025839793281653745
660	60.0	0.25	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	295	286	9	0.10442477876106195	0.10123893805309735	0.003185840707964602
657	120.0	0.5	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	136	111	25	0.1652490886998785	0.13487241798298907	0.030376670716889428
659	120.0	0.75	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	2067	2064	3	0.6748285994123409	0.67384916748286	9.794319294809011E-4
660	60.0	0.25	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	377	373	4	0.12991040661612682	0.12853204686423156	0.0013783597518952446
657	120.0	0.5	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	1133	1131	2	0.40106194690265484	0.400353982300885	7.079646017699115E-4
660	60.0	0.25	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	430	426	4	0.1403852432255958	0.13907933398628794	0.001305909239307868
661	120.0	0.25	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	2	0	2	0.00516795865633075	0.0	0.00516795865633075
657	120.0	0.5	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	1176	1169	7	0.40523776705720194	0.4028256374913852	0.002412129565816678
661	120.0	0.25	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	11	0	11	0.013365735115431349	0.0	0.013365735115431349
657	120.0	0.5	15.0	0.5	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	1263	1254	9	0.41234084231145934	0.40940254652301666	0.002938295788442703
661	120.0	0.25	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	269	261	8	0.0952212389380531	0.09238938053097345	0.002831858407079646
661	120.0	0.25	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	335	326	9	0.11543762922122675	0.11233631977946244	0.0031013094417643005
661	120.0	0.25	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	388	381	7	0.12667319621286321	0.12438785504407443	0.002285341168788769
662	60.0	0.5	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	11	5	6	0.028423772609819122	0.012919896640826873	0.015503875968992248
662	60.0	0.5	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	47	35	12	0.05710814094775213	0.0425273390036452	0.014580801944106925
662	60.0	0.5	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	1049	1048	1	0.3713274336283186	0.37097345132743365	3.5398230088495576E-4
662	60.0	0.5	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	1099	1098	1	0.3787043418332185	0.3783597518952447	3.4458993797381116E-4
662	60.0	0.5	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	1205	1204	1	0.39340515834149525	0.3930786810316683	3.26477309826967E-4
664	60.0	0.75	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	31	22	9	0.08010335917312661	0.056847545219638244	0.023255813953488372
664	60.0	0.75	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	282	279	3	0.34264884568651277	0.33900364520048604	0.0036452004860267314
664	60.0	0.75	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	1750	1749	1	0.6194690265486725	0.6191150442477876	3.5398230088495576E-4
664	60.0	0.75	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	1806	1805	1	0.622329427980703	0.6219848380427292	3.4458993797381116E-4
665	120.0	0.75	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	22	14	8	0.056847545219638244	0.03617571059431524	0.020671834625323
664	60.0	0.75	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	2000	2000	0	0.6529546196539341	0.6529546196539341	0.0
665	120.0	0.75	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	230	218	12	0.27946537059538273	0.2648845686512758	0.014580801944106925
665	120.0	0.75	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	1708	1702	6	0.6046017699115044	0.6024778761061947	0.0021238938053097347
665	120.0	0.75	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	1764	1760	4	0.6078566505858028	0.6064782908339077	0.0013783597518952446
665	120.0	0.75	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	1948	1944	4	0.6359777995429318	0.6346718903036239	0.001305909239307868
663	120.0	0.5	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	16	4	12	0.041343669250646	0.0103359173126615	0.031007751937984496
663	120.0	0.5	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	32	14	18	0.038882138517618466	0.01701093560145808	0.02187120291616039
663	120.0	0.5	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	1020	1016	4	0.36106194690265486	0.35964601769911503	0.001415929203539823
663	120.0	0.5	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	1055	1052	3	0.36354238456237076	0.36250861474844936	0.0010337698139214334
663	120.0	0.5	10.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	1145	1140	5	0.37381651975187724	0.3721841332027424	0.001632386549134835
666	60.0	0.25	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	5	0	5	0.012919896640826873	0.0	0.012919896640826873
666	60.0	0.25	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	18	11	7	0.02187120291616039	0.013365735115431349	0.00850546780072904
666	60.0	0.25	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	289	282	7	0.10230088495575221	0.09982300884955753	0.00247787610619469
666	60.0	0.25	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	380	377	3	0.13094417643004824	0.12991040661612682	0.0010337698139214334
666	60.0	0.25	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	434	430	4	0.14169115246490369	0.1403852432255958	0.001305909239307868
667	120.0	0.25	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	3	0	3	0.007751937984496124	0.0	0.007751937984496124
667	120.0	0.25	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	11	1	10	0.013365735115431349	0.001215066828675577	0.012150668286755772
667	120.0	0.25	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	271	260	11	0.09592920353982301	0.0920353982300885	0.0038938053097345134
667	120.0	0.25	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	332	325	7	0.11440385940730531	0.11199172984148863	0.002412129565816678
667	120.0	0.25	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	397	390	7	0.12961149200130592	0.12732615083251714	0.002285341168788769
669	120.0	0.5	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	12	3	9	0.031007751937984496	0.007751937984496124	0.023255813953488372
669	120.0	0.5	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	31	19	12	0.03766707168894289	0.023086269744835967	0.014580801944106925
669	120.0	0.5	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	1017	1015	2	0.36	0.35929203539823007	7.079646017699115E-4
669	120.0	0.5	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	1054	1051	3	0.36319779462439694	0.36216402481047555	0.0010337698139214334
669	120.0	0.5	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	1164	1160	4	0.38001958863858964	0.37871367939928174	0.001305909239307868
668	60.0	0.5	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_0	387	7	1	6	0.01808785529715762	0.002583979328165375	0.015503875968992248
668	60.0	0.5	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_1	823	43	37	6	0.05224787363304982	0.04495747266099635	0.007290400972053463
668	60.0	0.5	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_2	2825	1062	1061	1	0.375929203539823	0.37557522123893805	3.5398230088495576E-4
668	60.0	0.5	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_3	2902	1100	1095	5	0.37904893177119225	0.37732598208132323	0.0017229496898690559
668	60.0	0.5	15.0	0.8	5.0	0.75	0.003	0.2	5.0	10.0	Region_4	3063	1208	1206	2	0.39438459027097617	0.39373163565132224	6.52954619653934E-4
672	60.0	0.25	10.0	0.5	0.3	0.5	0.005	0.2	5.0	10.0	Region_0	387	34	0	34	0.08785529715762273	0.0	0.08785529715762273
